"data_all_means","mean_people","mean_experiments","mean_coords"
25.9985177312115,"p5","e9","x"
-2.50845045165272,"p6","e9","y"
39.8116100043882,"p7","e9","z"
27.7790374303489,"p8","e9","x"
-3.98643347419753,"p9","e9","y"
40.9193090042073,"p10","e9","z"
30.7541632920571,"p1","e10","x"
-1.30206671157029,"p2","e10","y"
35.9007906831524,"p3","e10","z"
34.1404020062672,"p4","e10","x"
-2.51994123697056,"p5","e10","y"
36.2641444337463,"p6","e10","z"
33.1187945894434,"p7","e10","x"
-2.51658164323787,"p8","e10","y"
35.8186535764102,"p9","e10","z"
31.5360989433042,"p10","e10","x"
-1.95753559364549,"p1","e11","y"
35.9312448818773,"p2","e11","z"
31.9241572414044,"p3","e11","x"
-2.2401666167884,"p4","e11","y"
36.2431970490083,"p5","e11","z"
32.7926196752247,"p6","e11","x"
-1.29170468222834,"p7","e11","y"
35.6527695199094,"p8","e11","z"
32.9647737541508,"p9","e11","x"
-2.27839747034872,"p10","e11","y"
36.4581679249352,"p1","e12","z"
31.1340347577807,"p2","e12","x"
-1.18832498658014,"p3","e12","y"
36.8568573506586,"p4","e12","z"
31.2053836256913,"p5","e12","x"
-1.74730890659592,"p6","e12","y"
38.150416369164,"p7","e12","z"
31.6825747749897,"p8","e12","x"
-1.12093735660448,"p9","e12","y"
36.9312423410363,"p10","e12","z"
29.8298141980157,"p1","e13","x"
-0.222944369289909,"p2","e13","y"
35.9509635035558,"p3","e13","z"
29.0102972990236,"p4","e13","x"
-2.26369540314811,"p5","e13","y"
35.5823369711918,"p6","e13","z"
29.1067837550586,"p7","e13","x"
-2.4692015856266,"p8","e13","y"
35.3448475062981,"p9","e13","z"
32.8615918490818,"p10","e13","x"
-1.49280429264865,"p1","e14","y"
34.6532754859276,"p2","e14","z"
33.9886821137418,"p3","e14","x"
-2.3236519400683,"p4","e14","y"
34.8655251078479,"p5","e14","z"
30.6895159524403,"p6","e14","x"
-2.83447307579781,"p7","e14","y"
36.1578747938406,"p8","e14","z"
30.8646548823813,"p9","e14","x"
-1.90753558921941,"p10","e14","y"
35.5389382275735,"p1","e15","z"
28.9559043593571,"p2","e15","x"
-2.80274218861031,"p3","e15","y"
35.0414262032136,"p4","e15","z"
30.3332328222653,"p5","e15","x"
-2.86907732215343,"p6","e15","y"
36.4524901674097,"p7","e15","z"
34.5424823278106,"p8","e15","x"
-3.24979282642667,"p9","e15","y"
34.5839826379477,"p10","e15","z"
32.1035810943602,"p1","e16","x"
-1.5196422919662,"p2","e16","y"
38.081638669833,"p3","e16","z"
33.3352936363727,"p4","e16","x"
-3.24378860094428,"p5","e16","y"
37.3067429770101,"p6","e16","z"
33.4378701659051,"p7","e16","x"
-2.22101325025299,"p8","e16","y"
36.7060228235248,"p9","e16","z"
34.8228194317303,"p10","e16","x"
-2.23066327735935,"p1","e1","y"
36.2022408570645,"p2","e1","z"
32.668289441011,"p3","e1","x"
-1.44724306736169,"p4","e1","y"
37.4335586503515,"p5","e1","z"
32.1085829881337,"p6","e1","x"
-1.96661029589169,"p7","e1","y"
34.3751092658521,"p8","e1","z"
33.0948441649966,"p9","e1","x"
-1.98844678179319,"p10","e1","y"
38.3958167097751,"p1","e2","z"
31.8760181510438,"p2","e2","x"
-2.71611466732849,"p3","e2","y"
36.9528244259028,"p4","e2","z"
34.1108520170754,"p5","e2","x"
-2.82902265310235,"p6","e2","y"
36.4842653675429,"p7","e2","z"
32.8335069754396,"p8","e2","x"
-2.18120135324767,"p9","e2","y"
35.7021814379308,"p10","e2","z"
33.4867641456879,"p1","e3","x"
-2.78338366823611,"p2","e3","y"
41.6687428264618,"p3","e3","z"
30.8993222946358,"p4","e3","x"
-1.18078261073683,"p5","e3","y"
40.0694124075511,"p6","e3","z"
29.336311015546,"p7","e3","x"
-1.98826092040879,"p8","e3","y"
39.4641240982601,"p9","e3","z"
31.1731232084063,"p10","e3","x"
-2.08588948393041,"p1","e4","y"
37.7691584232518,"p2","e4","z"
25.9513929104452,"p3","e4","x"
-1.8647168311264,"p4","e4","y"
37.5245874250061,"p5","e4","z"
32.1598340988776,"p6","e4","x"
-1.81021950356872,"p7","e4","y"
37.7010868599192,"p8","e4","z"
33.9303186344558,"p9","e4","x"
-1.28992856289897,"p10","e4","y"
38.6259799450507,"p1","e5","z"
29.1156945376555,"p2","e5","x"
-1.40134196536879,"p3","e5","y"
37.1106872274169,"p4","e5","z"
31.2889725461742,"p5","e5","x"
-0.323798308432927,"p6","e5","y"
37.289776644247,"p7","e5","z"
30.3853523063203,"p8","e5","x"
-0.459235627273578,"p9","e5","y"
37.120283102866,"p10","e5","z"
31.0924241325936,"p1","e6","x"
-1.58682554747489,"p2","e6","y"
34.9424315110732,"p3","e6","z"
36.5330879538148,"p4","e6","x"
-2.68141676150133,"p5","e6","y"
35.019636661811,"p6","e6","z"
32.2827615947724,"p7","e6","x"
-2.38861811334072,"p8","e6","y"
36.1351136501612,"p9","e6","z"
33.5633798357704,"p10","e6","x"
-1.6298641422143,"p1","e7","y"
35.4680591292919,"p2","e7","z"
31.9673246007323,"p3","e7","x"
-3.00307591193663,"p4","e7","y"
35.3680032795786,"p5","e7","z"
31.1978086686734,"p6","e7","x"
-2.38030787134128,"p7","e7","y"
36.1722381923423,"p8","e7","z"
31.4855869555951,"p9","e7","x"
-2.99253202369095,"p10","e7","y"
36.3346390922999,"p1","e8","z"
31.7021796910764,"p2","e8","x"
-1.96764791561774,"p3","e8","y"
35.6454500683197,"p4","e8","z"
34.0766665968546,"p5","e8","x"
-3.04083642552523,"p6","e8","y"
35.8597183789517,"p7","e8","z"
32.6370211881133,"p8","e8","x"
-2.76196006600216,"p9","e8","y"
36.3193253689403,"p10","e8","z"
32.6059545569899,"p1","e9","x"
-2.50172308991961,"p2","e9","y"
36.0401483476383,"p3","e9","z"
32.9419588509772,"p4","e9","x"
-3.12694718713022,"p5","e9","y"
35.3122639847056,"p6","e9","z"
34.9077764403532,"p7","e9","x"
-2.58066958505925,"p8","e9","y"
34.641818857892,"p9","e9","z"
33.9837500596856,"p10","e9","x"
-2.00831768352157,"p1","e10","y"
34.6214940939443,"p2","e10","z"
31.7599205885806,"p3","e10","x"
-3.03444169384547,"p4","e10","y"
35.7693878099584,"p5","e10","z"
32.4313599836196,"p6","e10","x"
-2.70086174178537,"p7","e10","y"
35.3830819931455,"p8","e10","z"
28.3706498220077,"p9","e10","x"
-2.84402437411333,"p10","e10","y"
37.9111868684703,"p1","e11","z"
35.4646991852077,"p2","e11","x"
-1.23751938438537,"p3","e11","y"
34.153129928984,"p4","e11","z"
32.7997863303048,"p5","e11","x"
-1.39302104503707,"p6","e11","y"
36.2337395275867,"p7","e11","z"
34.4518391902945,"p8","e11","x"
-2.43429361745803,"p9","e11","y"
34.8345204368156,"p10","e11","z"
34.5188455123313,"p1","e12","x"
-2.14365846434174,"p2","e12","y"
34.3433554811107,"p3","e12","z"
34.1885907900465,"p4","e12","x"
-3.35906937524643,"p5","e12","y"
34.0451346528303,"p6","e12","z"
32.7373221679287,"p7","e12","x"
-3.46155448930865,"p8","e12","y"
36.2054357725147,"p9","e12","z"
29.5148557051491,"p10","e12","x"
-2.73098772118218,"p1","e13","y"
35.0450662573625,"p2","e13","z"
33.0069400255453,"p3","e13","x"
-1.88761124901054,"p4","e13","y"
35.4533364797531,"p5","e13","z"
30.625004573426,"p6","e13","x"
-2.63085226293026,"p7","e13","y"
35.3629816517762,"p8","e13","z"
30.947451533717,"p9","e13","x"
-2.05003110056695,"p10","e13","y"
35.0956811695725,"p1","e14","z"
31.5364288349965,"p2","e14","x"
-3.1430063899026,"p3","e14","y"
34.5697012012055,"p4","e14","z"
30.1782236571017,"p5","e14","x"
-3.65036670440338,"p6","e14","y"
34.979111017934,"p7","e14","z"
28.8642151820244,"p8","e14","x"
-4.18020620567729,"p9","e14","y"
34.8144852660179,"p10","e14","z"
34.2988569447171,"p1","e15","x"
-1.53912866555482,"p2","e15","y"
39.9494251629113,"p3","e15","z"
34.3448633515939,"p4","e15","x"
-2.46257426474548,"p5","e15","y"
42.0454558850375,"p6","e15","z"
29.7917356527105,"p7","e15","x"
-2.66344815267097,"p8","e15","y"
39.523278832475,"p9","e15","z"
28.9855947645783,"p10","e15","x"
-1.70635425336507,"p1","e16","y"
38.7481832040256,"p2","e16","z"
30.2799478997669,"p3","e16","x"
-3.18897582131754,"p4","e16","y"
39.267928900436,"p5","e16","z"
29.3413229928322,"p6","e16","x"
-4.08898106209312,"p7","e16","y"
41.1020928056887,"p8","e16","z"
30.2093063580575,"p9","e16","x"
-2.33084560304104,"p10","e16","y"
38.99002590401,"p1","e1","z"
27.7080293210497,"p2","e1","x"
-1.60538042552683,"p3","e1","y"
41.925956889595,"p4","e1","z"
30.2953026784621,"p5","e1","x"
-3.65242350581196,"p6","e1","y"
40.3894328709867,"p7","e1","z"
30.2002373684809,"p8","e1","x"
-2.58310763979344,"p9","e1","y"
42.3956339822194,"p10","e1","z"
31.8445805206018,"p1","e2","x"
-2.4402524957891,"p2","e2","y"
37.4880070043063,"p3","e2","z"
31.9026503619803,"p4","e2","x"
-3.21272714358304,"p5","e2","y"
38.1322698630942,"p6","e2","z"
29.8975820185516,"p7","e2","x"
-2.8003523016591,"p8","e2","y"
37.4026722926523,"p9","e2","z"
32.1160215257215,"p10","e2","x"
-2.63062379074753,"p1","e3","y"
35.855484226748,"p2","e3","z"
32.1887244049564,"p3","e3","x"
-3.66208594846639,"p4","e3","y"
39.3456900513487,"p5","e3","z"
30.7010867789633,"p6","e3","x"
-1.29211079663311,"p7","e3","y"
38.4662980507921,"p8","e3","z"
31.7725706470607,"p9","e3","x"
-1.25557689066703,"p10","e3","y"
37.9334375857088,"p1","e4","z"
28.8212290276206,"p2","e4","x"
-0.313891482169328,"p3","e4","y"
38.2872177840248,"p4","e4","z"
30.3098557732112,"p5","e4","x"
-0.956202499195808,"p6","e4","y"
36.5709290248185,"p7","e4","z"
25.6925557529609,"p8","e4","x"
-1.70600632748505,"p9","e4","y"
36.5419364087471,"p10","e4","z"
31.9394265594326,"p1","e5","x"
-2.26629912225174,"p2","e5","y"
35.5300078071117,"p3","e5","z"
30.3106441382186,"p4","e5","x"
-2.27508465987086,"p5","e5","y"
35.5015224557186,"p6","e5","z"
29.3651964144812,"p7","e5","x"
-1.30014989642999,"p8","e5","y"
34.9433582009731,"p9","e5","z"
30.4579519359532,"p10","e5","x"
-2.24144931595691,"p1","e6","y"
33.3984959047334,"p2","e6","z"
29.3521677687178,"p3","e6","x"
-1.87178326892895,"p4","e6","y"
33.7894373714701,"p5","e6","z"
29.2982867242097,"p6","e6","x"
-2.16645987551487,"p7","e6","y"
34.8622922141238,"p8","e6","z"
30.278359685168,"p9","e6","x"
-2.2473725118875,"p10","e6","y"
35.8669617144643,"p1","e7","z"
27.6114989441931,"p2","e7","x"
-1.53057267195117,"p3","e7","y"
36.4914742020164,"p4","e7","z"
31.139755349937,"p5","e7","x"
-2.03141603355069,"p6","e7","y"
35.6289428314823,"p7","e7","z"
30.0679840343288,"p8","e7","x"
-2.16832265508949,"p9","e7","y"
34.8337419611172,"p10","e7","z"
31.9293817048106,"p1","e8","x"
-0.621742967439898,"p2","e8","y"
29.0866890532577,"p3","e8","z"
31.712027075018,"p4","e8","x"
-1.00911936907539,"p5","e8","y"
28.9094475785937,"p6","e8","z"
32.7230828788195,"p7","e8","x"
-0.713792877516207,"p8","e8","y"
29.5733000301853,"p9","e8","z"
35.2138921311441,"p10","e8","x"
-0.353145345582193,"p1","e9","y"
29.6480176034363,"p2","e9","z"
33.0916047665844,"p3","e9","x"
-0.356002224879204,"p4","e9","y"
30.6205845065848,"p5","e9","z"
35.9185991943605,"p6","e9","x"
-1.66482157160331,"p7","e9","y"
29.569481540446,"p8","e9","z"
32.3131837297439,"p9","e9","x"
0.235551846390915,"p10","e9","y"
30.6598420587096,"p1","e10","z"
30.86539828278,"p2","e10","x"
0.347804440272396,"p3","e10","y"
30.2863348000666,"p4","e10","z"
32.2934359244424,"p5","e10","x"
-0.418333405902898,"p6","e10","y"
30.0663142808779,"p7","e10","z"
32.9152771342327,"p8","e10","x"
0.35804027763823,"p9","e10","y"
30.3130428717602,"p10","e10","z"
33.0548954869924,"p1","e11","x"
-1.55697456339802,"p2","e11","y"
30.0079690060269,"p3","e11","z"
31.0514714963263,"p4","e11","x"
-1.77353870112575,"p5","e11","y"
29.492246767027,"p6","e11","z"
31.2704663481997,"p7","e11","x"
-0.919467129061568,"p8","e11","y"
32.446553478045,"p9","e11","z"
34.453823587256,"p10","e11","x"
-0.603553616738055,"p1","e12","y"
29.3865440151583,"p2","e12","z"
34.2329501244229,"p3","e12","x"
-2.23376734197772,"p4","e12","y"
29.5569696108189,"p5","e12","z"
31.5420579585135,"p6","e12","x"
-0.865853546484017,"p7","e12","y"
31.6182277297007,"p8","e12","z"
33.6040389740618,"p9","e12","x"
-0.464539431031494,"p10","e12","y"
28.6620105876753,"p1","e13","z"
30.9809489163363,"p2","e13","x"
-1.8328746083349,"p3","e13","y"
30.3779676333745,"p4","e13","z"
35.4622939823475,"p5","e13","x"
-0.912509630835746,"p6","e13","y"
29.2836319203086,"p7","e13","z"
31.1056529155597,"p8","e13","x"
-2.80917466087268,"p9","e13","y"
31.5639518618153,"p10","e13","z"
35.7310461105487,"p1","e14","x"
0.0588062597597647,"p2","e14","y"
30.6945971618685,"p3","e14","z"
32.1721716783141,"p4","e14","x"
-0.674033542091485,"p5","e14","y"
30.5071195025879,"p6","e14","z"
34.9445070971939,"p7","e14","x"
-1.12802009703262,"p8","e14","y"
30.4676240243572,"p9","e14","z"
32.1025363477532,"p10","e14","x"
-1.26705335561608,"p1","e15","y"
31.3273129278136,"p2","e15","z"
34.1416148613518,"p3","e15","x"
-0.54827248139873,"p4","e15","y"
30.4467286030698,"p5","e15","z"
34.4077755900048,"p6","e15","x"
-2.13249360081161,"p7","e15","y"
30.663331576938,"p8","e15","z"
33.0899692341664,"p9","e15","x"
-1.22160210157348,"p10","e15","y"
30.9973250311821,"p1","e16","z"
29.6113720131684,"p2","e16","x"
-2.89872058958516,"p3","e16","y"
30.5530383695123,"p4","e16","z"
33.642062576422,"p5","e16","x"
-2.12450863514044,"p6","e16","y"
30.2666343515628,"p7","e16","z"
32.3543075694372,"p8","e16","x"
-1.28255069420541,"p9","e16","y"
31.6619955168006,"p10","e16","z"
33.6891701673477,"p1","e1","x"
0.431954247038362,"p2","e1","y"
36.2413946892335,"p3","e1","z"
35.9390369521987,"p4","e1","x"
-0.523275081866201,"p5","e1","y"
35.2513494743937,"p6","e1","z"
29.935217674826,"p7","e1","x"
1.4947439416743,"p8","e1","y"
31.0912550287423,"p9","e1","z"
32.0909570714339,"p10","e1","x"
1.06583007400993,"p1","e2","y"
32.919075357495,"p2","e2","z"
31.5871327456047,"p3","e2","x"
1.54803264744121,"p4","e2","y"
30.8437071471368,"p5","e2","z"
34.8050060594702,"p6","e2","x"
0.685706896513994,"p7","e2","y"
31.0101654799552,"p8","e2","z"
33.4929899571182,"p9","e2","x"
1.13409480771382,"p10","e2","y"
29.8551928639637,"p1","e3","z"
32.1876094405895,"p2","e3","x"
1.0193861461983,"p3","e3","y"
30.5137583682823,"p4","e3","z"
32.3585824907462,"p5","e3","x"
1.36521159108401,"p6","e3","y"
32.3868586147068,"p7","e3","z"
30.9450154680847,"p8","e3","x"
1.37009753310436,"p9","e3","y"
30.1703044059312,"p10","e3","z"
34.2171994982221,"p1","e4","x"
-0.587130013281154,"p2","e4","y"
29.6011240207067,"p3","e4","z"
35.5138054701713,"p4","e4","x"
-1.78699208449005,"p5","e4","y"
31.1083470226994,"p6","e4","z"
34.4882873478737,"p7","e4","x"
-0.803046531354922,"p8","e4","y"
29.9199057291551,"p9","e4","z"
34.0286678718775,"p10","e4","x"
0.671991657875556,"p1","e5","y"
30.1590045419274,"p2","e5","z"
31.2062581240371,"p3","e5","x"
-0.918594311152695,"p4","e5","y"
29.2096995333126,"p5","e5","z"
33.4568845465991,"p6","e5","x"
-0.752633066974029,"p7","e5","y"
29.1248489167717,"p8","e5","z"
34.1962971378418,"p9","e5","x"
-0.643664037945853,"p10","e5","y"
29.8640838669161,"p1","e6","z"
33.7168396149456,"p2","e6","x"
-1.0885157942878,"p3","e6","y"
29.1247855892048,"p4","e6","z"
34.2456337769145,"p5","e6","x"
-1.14558951906745,"p6","e6","y"
29.5786175048982,"p7","e6","z"
34.5793160737788,"p8","e6","x"
-1.49889680976894,"p9","e6","y"
29.586342634291,"p10","e6","z"
34.4643216547417,"p1","e7","x"
-2.60605502063534,"p2","e7","y"
31.9071540677528,"p3","e7","z"
32.171591912574,"p4","e7","x"
-1.80099347935076,"p5","e7","y"
29.6889693706076,"p6","e7","z"
34.669943218547,"p7","e7","x"
-2.01676362530022,"p8","e7","y"
29.8693643869685,"p9","e7","z"
33.7646350162405,"p10","e7","x"
-1.46729134034446,"p1","e8","y"
30.3346628224405,"p2","e8","z"
32.9632085301754,"p3","e8","x"
-1.90814291803119,"p4","e8","y"
30.4490999721402,"p5","e8","z"
33.2098665094997,"p6","e8","x"
-2.26120121522757,"p7","e8","y"
31.157105684767,"p8","e8","z"
33.0125637954119,"p9","e8","x"
-1.43806496813987,"p10","e8","y"
31.1459569976466,"p1","e9","z"
33.2762022973651,"p2","e9","x"
-0.824716626285235,"p3","e9","y"
31.7139807573048,"p4","e9","z"
34.294541884339,"p5","e9","x"
-0.546933071349858,"p6","e9","y"
32.1947202579994,"p7","e9","z"
35.291040268865,"p8","e9","x"
-1.5295220595957,"p9","e9","y"
30.506568424086,"p10","e9","z"
34.4655280069862,"p1","e10","x"
-0.449080462765007,"p2","e10","y"
29.7780155983127,"p3","e10","z"
30.1354219458394,"p4","e10","x"
-1.36714716257235,"p5","e10","y"
29.4408366789583,"p6","e10","z"
31.7456170651121,"p7","e10","x"
-1.46372851058994,"p8","e10","y"
29.8985382297085,"p9","e10","z"
28.9573785073863,"p10","e10","x"
-0.140802335415808,"p1","e11","y"
28.6722447173635,"p2","e11","z"
36.7409379183912,"p3","e11","x"
-1.63128155411154,"p4","e11","y"
28.9967825243921,"p5","e11","z"
33.4969243848671,"p6","e11","x"
-1.48630343509921,"p7","e11","y"
31.0287409461066,"p8","e11","z"
33.5839724505737,"p9","e11","x"
-0.609681526523964,"p10","e11","y"
30.0254385572531,"p1","e12","z"
30.869597428328,"p2","e12","x"
-1.61430851796455,"p3","e12","y"
30.7641014964581,"p4","e12","z"
34.113435171687,"p5","e12","x"
-1.14314299461865,"p6","e12","y"
29.3266390423733,"p7","e12","z"
30.7062876937971,"p8","e12","x"
-1.15373572898035,"p9","e12","y"
30.2896550227393,"p10","e12","z"
32.2197280343041,"p1","e13","x"
-0.0644359425155333,"p2","e13","y"
34.8386453903164,"p3","e13","z"
32.4551394103424,"p4","e13","x"
-1.2603567450704,"p5","e13","y"
36.3886782768081,"p6","e13","z"
33.6775296839085,"p7","e13","x"
-0.83347430617039,"p8","e13","y"
33.2518638301407,"p9","e13","z"
33.1146840026287,"p10","e13","x"
-0.402657184021851,"p1","e14","y"
33.0030216777307,"p2","e14","z"
32.6100672071537,"p3","e14","x"
-1.241385729935,"p4","e14","y"
37.1232699768469,"p5","e14","z"
33.4547662644058,"p6","e14","x"
-1.94125356240654,"p7","e14","y"
35.7071218788924,"p8","e14","z"
28.7550411759728,"p9","e14","x"
-0.166511064659909,"p10","e14","y"
33.2599318919684,"p1","e15","z"
32.9253010573774,"p2","e15","x"
-2.10855544036484,"p3","e15","y"
36.5355454263343,"p4","e15","z"
28.9397870736034,"p5","e15","x"
-0.862769995978216,"p6","e15","y"
35.6659772451166,"p7","e15","z"
31.7479031776542,"p8","e15","x"
-1.66200897580692,"p9","e15","y"
35.3996500118518,"p10","e15","z"
32.0890183446064,"p1","e16","x"
-1.21788637904217,"p2","e16","y"
33.1746978076441,"p3","e16","z"
33.6012905980535,"p4","e16","x"
-0.527173640326203,"p5","e16","y"
29.9633609326435,"p6","e16","z"
30.6045347183446,"p7","e16","x"
-1.3296678750098,"p8","e16","y"
29.9745431867596,"p9","e16","z"
33.5349320927101,"p10","e16","x"
-0.90495373835502,"p1","e1","y"
29.9849222205999,"p2","e1","z"
33.5746036826573,"p3","e1","x"
0.0440355509981163,"p4","e1","y"
30.3269328891412,"p5","e1","z"
33.0615541745292,"p6","e1","x"
-0.0820729159134659,"p7","e1","y"
32.0389071741746,"p8","e1","z"
34.4298598324366,"p9","e1","x"
0.0904913702295779,"p10","e1","y"
32.2467873345739,"p1","e2","z"
32.0044990686034,"p2","e2","x"
0.631492602095091,"p3","e2","y"
30.6488821841705,"p4","e2","z"
33.0713364800031,"p5","e2","x"
0.215493735333488,"p6","e2","y"
32.5737840483669,"p7","e2","z"
32.678354650249,"p8","e2","x"
-0.760779518782853,"p9","e2","y"
31.5678289848196,"p10","e2","z"
32.8469400368294,"p1","e3","x"
-3.64338622659138,"p2","e3","y"
37.1642584928189,"p3","e3","z"
29.9426389050463,"p4","e3","x"
-4.10000413109529,"p5","e3","y"
36.3794171796376,"p6","e3","z"
28.1844805684403,"p7","e3","x"
-1.77577210165839,"p8","e3","y"
34.8305957714496,"p9","e3","z"
31.2395675574516,"p10","e3","x"
-3.20956634500897,"p1","e4","y"
36.482921549411,"p2","e4","z"
28.1939768572533,"p3","e4","x"
-2.9961811075295,"p4","e4","y"
37.720197780914,"p5","e4","z"
31.474474711339,"p6","e4","x"
-2.62613956837486,"p7","e4","y"
39.0481512063237,"p8","e4","z"
29.6518280989886,"p9","e4","x"
-3.57510098413436,"p10","e4","y"
38.8862681671793,"p1","e5","z"
27.3773583746877,"p2","e5","x"
-3.32969062108388,"p3","e5","y"
37.9981636506255,"p4","e5","z"
31.1745586662718,"p5","e5","x"
-2.3043089465162,"p6","e5","y"
35.3286089088985,"p7","e5","z"
29.1225986613648,"p8","e5","x"
-2.83708072027869,"p9","e5","y"
39.229750094728,"p10","e5","z"
30.2880990259212,"p1","e6","x"
-1.13377438958615,"p2","e6","y"
33.5832437172015,"p3","e6","z"
31.6476643186625,"p4","e6","x"
-2.39170705850854,"p5","e6","y"
31.8701487339211,"p6","e6","z"
34.1211079186106,"p7","e6","x"
-2.43049290293118,"p8","e6","y"
33.967031702518,"p9","e6","z"
34.9849434509659,"p10","e6","x"
-1.72215183050199,"p1","e7","y"
32.5692562247347,"p2","e7","z"
35.2201350135659,"p3","e7","x"
-1.91503759169179,"p4","e7","y"
33.5549365550718,"p5","e7","z"
34.6658390340233,"p6","e7","x"
-1.79568989954965,"p7","e7","y"
32.7255273118407,"p8","e7","z"
30.7942248657193,"p9","e7","x"
-1.46354968587917,"p10","e7","y"
32.6641973655384,"p1","e8","z"
33.3229862679617,"p2","e8","x"
-0.465765245307756,"p3","e8","y"
33.1683643374818,"p4","e8","z"
32.9847524421366,"p5","e8","x"
-0.158660584893456,"p6","e8","y"
33.5117270804572,"p7","e8","z"
32.8916219810257,"p8","e8","x"
-0.918822491725256,"p9","e8","y"
32.7876036409036,"p10","e8","z"
31.8098483571359,"p1","e9","x"
-1.65274274574304,"p2","e9","y"
37.2556047172843,"p3","e9","z"
30.1791736302862,"p4","e9","x"
-1.84742935704154,"p5","e9","y"
35.0164083197538,"p6","e9","z"
32.2225547896552,"p7","e9","x"
-2.01585836891525,"p8","e9","y"
35.5766676040388,"p9","e9","z"
29.194608741845,"p10","e9","x"
-2.1373159669723,"p1","e10","y"
34.4871542746732,"p2","e10","z"
32.6053487284177,"p3","e10","x"
-1.8838874214316,"p4","e10","y"
32.3138994830755,"p5","e10","z"
32.4971005411796,"p6","e10","x"
-2.49452097901551,"p7","e10","y"
31.7193216384215,"p8","e10","z"
31.2874947493047,"p9","e10","x"
-1.35407138553331,"p10","e10","y"
32.0982940127097,"p1","e11","z"
31.0087485774207,"p2","e11","x"
-1.86140381855547,"p3","e11","y"
35.0734285414485,"p4","e11","z"
32.0842094043456,"p5","e11","x"
-0.660090775620409,"p6","e11","y"
33.6781600969296,"p7","e11","z"
33.7672967547183,"p8","e11","x"
-1.84528821021317,"p9","e11","y"
31.1939902826412,"p10","e11","z"
33.326084193951,"p1","e12","x"
-0.0194017757667798,"p2","e12","y"
34.7547363771131,"p3","e12","z"
33.3513078461564,"p4","e12","x"
-1.56634462281527,"p5","e12","y"
33.2231073306358,"p6","e12","z"
33.4514824296055,"p7","e12","x"
-0.55959063746615,"p8","e12","y"
33.382629340429,"p9","e12","z"
34.6828014102087,"p10","e12","x"
-0.991793099986802,"p1","e13","y"
33.3002367986795,"p2","e13","z"
33.8653719092862,"p3","e13","x"
-1.34648341055223,"p4","e13","y"
33.4302917288848,"p5","e13","z"
33.4349967786382,"p6","e13","x"
-1.66066981213956,"p7","e13","y"
33.5304361412219,"p8","e13","z"
33.3172930105032,"p9","e13","x"
-0.416646746756801,"p10","e13","y"
33.1970018806038,"p1","e14","z"
33.306702878562,"p2","e14","x"
-1.87170980656423,"p3","e14","y"
33.9451752718125,"p4","e14","z"
32.8531304738655,"p5","e14","x"
-1.4617259602184,"p6","e14","y"
32.9675739140474,"p7","e14","z"
30.6387825000911,"p8","e14","x"
-2.16507925317827,"p9","e14","y"
31.9656269874968,"p10","e14","z"
31.9625833251745,"p1","e15","x"
-1.07322065329999,"p2","e15","y"
38.1264186443528,"p3","e15","z"
31.0265691505995,"p4","e15","x"
2.01447491757654,"p5","e15","y"
34.4267963986133,"p6","e15","z"
30.2868039598483,"p7","e15","x"
1.36122105954091,"p8","e15","y"
34.5489505257696,"p9","e15","z"
34.2085651283374,"p10","e15","x"
-1.09920899170004,"p1","e16","y"
35.6076224729938,"p2","e16","z"
32.3022420488172,"p3","e16","x"
1.08608872141191,"p4","e16","y"
33.6205711983406,"p5","e16","z"
31.9754362949196,"p6","e16","x"
-0.0443196546127208,"p7","e16","y"
32.9353624474018,"p8","e16","z"
30.2454249342011,"p9","e16","x"
2.03527541171173,"p10","e16","y"
32.5850796677681,"p1","e1","z"
30.1436640790202,"p2","e1","x"
-0.0146754833684405,"p3","e1","y"
32.3202224313384,"p4","e1","z"
30.6165601745686,"p5","e1","x"
0.865214405818159,"p6","e1","y"
34.8325985364316,"p7","e1","z"
33.6050417937636,"p8","e1","x"
0.750475731388268,"p9","e1","y"
33.4200159250107,"p10","e1","z"
31.5979109618376,"p1","e2","x"
-0.496039869967735,"p2","e2","y"
32.2915752429836,"p3","e2","z"
34.7311566611368,"p4","e2","x"
-2.95755286826098,"p5","e2","y"
33.0329744602568,"p6","e2","z"
35.4277008825523,"p7","e2","x"
-3.3273549433238,"p8","e2","y"
32.12054909865,"p9","e2","z"
37.0523726157828,"p10","e2","x"
-3.34671955155331,"p1","e3","y"
32.5567063434075,"p2","e3","z"
33.5599267771532,"p3","e3","x"
-1.12073236744279,"p4","e3","y"
33.9327572767573,"p5","e3","z"
33.479132886612,"p6","e3","x"
-2.07412563481674,"p7","e3","y"
32.8721619240771,"p8","e3","z"
33.5940994885964,"p9","e3","x"
0.697132138911801,"p10","e3","y"
34.7394170946492,"p1","e4","z"
33.8430032412675,"p2","e4","x"
-0.921102511763165,"p3","e4","y"
33.0240480098327,"p4","e4","z"
32.8786909414577,"p5","e4","x"
-0.899660955512352,"p6","e4","y"
33.2814888195892,"p7","e4","z"
32.1311803364975,"p8","e4","x"
-1.2654263070457,"p9","e4","y"
34.2652505795095,"p10","e4","z"
33.3152573479254,"p1","e5","x"
-1.5706672919931,"p2","e5","y"
33.9283417526047,"p3","e5","z"
34.1538175520749,"p4","e5","x"
-2.43303432563186,"p5","e5","y"
32.2277129259512,"p6","e5","z"
34.3060086589511,"p7","e5","x"
-3.68607135640139,"p8","e5","y"
32.0020819769823,"p9","e5","z"
