"data_all_max","max_people","max_experiments","max_coords"
0.462200919134197,"p4","e11","y"
55.1424914094042,"p5","e11","z"
58.8525041260098,"p6","e11","x"
1.65228871071347,"p7","e11","y"
55.3872968541766,"p8","e11","z"
58.9922694705137,"p9","e11","x"
0.162460933532631,"p10","e11","y"
55.9957858191088,"p1","e12","z"
59.4200411175677,"p2","e12","x"
1.19337040280211,"p3","e12","y"
54.9861610996907,"p4","e12","z"
59.5119470273756,"p5","e12","x"
-0.0998153720746664,"p6","e12","y"
56.8462567689038,"p7","e12","z"
59.0397239865155,"p8","e12","x"
0.386982075756529,"p9","e12","y"
55.2617573216061,"p10","e12","z"
59.5880513137653,"p1","e13","x"
2.16277160423835,"p2","e13","y"
55.1672282704387,"p3","e13","z"
58.8763440874709,"p4","e13","x"
-0.176975397586511,"p5","e13","y"
57.2343028368827,"p6","e13","z"
59.90132028794,"p7","e13","x"
-0.248781061682593,"p8","e13","y"
55.2347184782976,"p9","e13","z"
60.5031576053223,"p10","e13","x"
0.619116293470847,"p1","e14","y"
54.6593197103104,"p2","e14","z"
59.9492489806476,"p3","e14","x"
0.180674863268025,"p4","e14","y"
55.5311114668449,"p5","e14","z"
61.3474833753225,"p6","e14","x"
0.676506636353856,"p7","e14","y"
55.9417522899165,"p8","e14","z"
60.2396380057265,"p9","e14","x"
0.659010146443772,"p10","e14","y"
52.4234857002037,"p1","e15","z"
59.6783413277592,"p2","e15","x"
0.228327095261869,"p3","e15","y"
53.6287054358286,"p4","e15","z"
61.2127449367445,"p5","e15","x"
0.572852359407259,"p6","e15","y"
55.3550067273623,"p7","e15","z"
60.1122533071197,"p8","e15","x"
0.616190652745288,"p9","e15","y"
56.1915935549896,"p10","e15","z"
60.2994977003456,"p1","e16","x"
0.833569850186666,"p2","e16","y"
57.632104332992,"p3","e16","z"
59.2256241369708,"p4","e16","x"
-0.779662680222293,"p5","e16","y"
57.9977123435871,"p6","e16","z"
60.1207549715535,"p7","e16","x"
0.27573401051014,"p8","e16","y"
57.0475105027566,"p9","e16","z"
60.1598702729424,"p10","e16","x"
-0.522373408846846,"p1","e1","y"
55.384908277341,"p2","e1","z"
60.2509809774167,"p3","e1","x"
0.55005525620313,"p4","e1","y"
54.9618643873008,"p5","e1","z"
58.9626545905674,"p6","e1","x"
0.593383914054613,"p7","e1","y"
53.963251455716,"p8","e1","z"
60.4871349969231,"p9","e1","x"
0.42888794992761,"p10","e1","y"
58.0259793663247,"p1","e2","z"
58.7255226152086,"p2","e2","x"
-0.449247752337213,"p3","e2","y"
55.6185117259861,"p4","e2","z"
60.8222206053356,"p5","e2","x"
-0.0385709492111224,"p6","e2","y"
55.7034140008629,"p7","e2","z"
59.1371377693292,"p8","e2","x"
0.522601506284837,"p9","e2","y"
54.1915334396658,"p10","e2","z"
60.2319219091818,"p1","e3","x"
-0.527277124383808,"p2","e3","y"
65.0445188979126,"p3","e3","z"
59.1393181196061,"p4","e3","x"
1.28091407123114,"p5","e3","y"
58.9185452415069,"p6","e3","z"
59.5833789313811,"p7","e3","x"
0.00894492633584417,"p8","e3","y"
58.6082973646541,"p9","e3","z"
59.9879715882338,"p10","e3","x"
1.39608369972533,"p1","e4","y"
57.2074980209316,"p2","e4","z"
59.1958880563893,"p3","e4","x"
0.75239677632815,"p4","e4","y"
54.618897328218,"p5","e4","z"
60.0940671728301,"p6","e4","x"
0.90423970378416,"p7","e4","y"
57.176647333207,"p8","e4","z"
59.3268575591862,"p9","e4","x"
1.0392106894094,"p10","e4","y"
59.0897023950682,"p1","e5","z"
59.1239897650283,"p2","e5","x"
2.2434266244506,"p3","e5","y"
55.851118444039,"p4","e5","z"
59.6200361730567,"p5","e5","x"
1.96301207113252,"p6","e5","y"
55.5935550895487,"p7","e5","z"
59.763650789145,"p8","e5","x"
1.5006146148452,"p9","e5","y"
54.8015063141836,"p10","e5","z"
59.4792319521484,"p1","e6","x"
0.492842609491763,"p2","e6","y"
53.6507824333153,"p3","e6","z"
59.134748816427,"p4","e6","x"
0.0662022175911359,"p5","e6","y"
53.7646715780077,"p6","e6","z"
58.9756481273747,"p7","e6","x"
-0.148711092822138,"p8","e6","y"
54.4771807992845,"p9","e6","z"
60.3933090498887,"p10","e6","x"
0.47358373657512,"p1","e7","y"
54.8868601598833,"p2","e7","z"
59.7869638319505,"p3","e7","x"
-0.0464774769177352,"p4","e7","y"
54.6823281887127,"p5","e7","z"
60.6243051627028,"p6","e7","x"
0.202033555537371,"p7","e7","y"
53.872199011572,"p8","e7","z"
59.8389809462801,"p9","e7","x"
0.482033314850973,"p10","e7","y"
56.3322409164721,"p1","e8","z"
59.6664724146045,"p2","e8","x"
1.07249827341732,"p3","e8","y"
53.2729237297044,"p4","e8","z"
58.6963650359016,"p5","e8","x"
-0.159080487898613,"p6","e8","y"
53.900073868344,"p7","e8","z"
59.0264756759503,"p8","e8","x"
0.207281042018201,"p9","e8","y"
53.8599313665654,"p10","e8","z"
59.3089532229851,"p1","e9","x"
-0.380697889543207,"p2","e9","y"
54.8243331725534,"p3","e9","z"
59.9086119377519,"p4","e9","x"
-0.293645142270318,"p5","e9","y"
54.5768392921988,"p6","e9","z"
59.5262818965016,"p7","e9","x"
-0.38379227201153,"p8","e9","y"
53.9359331994332,"p9","e9","z"
59.5486741261435,"p10","e9","x"
-0.583975772077516,"p1","e10","y"
53.2315023328167,"p2","e10","z"
59.5966476911087,"p3","e10","x"
-0.51879724468611,"p4","e10","y"
53.5996085038894,"p5","e10","z"
59.8433148165317,"p6","e10","x"
-0.421012759285168,"p7","e10","y"
52.9358900416363,"p8","e10","z"
59.6576652869905,"p9","e10","x"
0.0723113128569502,"p10","e10","y"
58.3363928788026,"p1","e11","z"
60.3244313207489,"p2","e11","x"
0.634266200892859,"p3","e11","y"
51.8218426896271,"p4","e11","z"
60.1841167982061,"p5","e11","x"
0.583614554398832,"p6","e11","y"
54.925431519215,"p7","e11","z"
59.8311903611782,"p8","e11","x"
-0.0878233950201996,"p9","e11","y"
53.9324899901485,"p10","e11","z"
60.5798585846431,"p1","e12","x"
1.52935075293483,"p2","e12","y"
52.3469952642002,"p3","e12","z"
60.2161983329531,"p4","e12","x"
0.754574070988493,"p5","e12","y"
53.1570010347083,"p6","e12","z"
60.0727042307102,"p7","e12","x"
1.27985984417804,"p8","e12","y"
54.5379096522035,"p9","e12","z"
60.1851013300359,"p10","e12","x"
0.679656582152661,"p1","e13","y"
53.0423463853773,"p2","e13","z"
60.0002224252921,"p3","e13","x"
0.791776179408083,"p4","e13","y"
53.4315949211906,"p5","e13","z"
59.7074423880835,"p6","e13","x"
0.854194307359879,"p7","e13","y"
52.9128237923852,"p8","e13","z"
59.9467325506407,"p9","e13","x"
0.900128811184636,"p10","e13","y"
53.4534882555003,"p1","e14","z"
59.5456470874916,"p2","e14","x"
0.56974879224985,"p3","e14","y"
52.3396258734535,"p4","e14","z"
59.2972253918379,"p5","e14","x"
-0.254165012238073,"p6","e14","y"
52.2197755754657,"p7","e14","z"
59.022897020996,"p8","e14","x"
-0.275643952576004,"p9","e14","y"
52.0826504624996,"p10","e14","z"
61.4090198947278,"p1","e15","x"
0.76364139968314,"p2","e15","y"
63.6099567260489,"p3","e15","z"
60.5554561927243,"p4","e15","x"
1.04196963175678,"p5","e15","y"
66.5336867617559,"p6","e15","z"
61.8802162501964,"p7","e15","x"
0.5149056979363,"p8","e15","y"
59.5432182409508,"p9","e15","z"
60.0602299193883,"p10","e15","x"
0.788920220302295,"p1","e16","y"
59.6668424748003,"p2","e16","z"
59.959716346146,"p3","e16","x"
0.440305379649063,"p4","e16","y"
62.6095821842078,"p5","e16","z"
59.1816278621977,"p6","e16","x"
-0.596233287316855,"p7","e16","y"
62.2129128248446,"p8","e16","z"
59.875859146503,"p9","e16","x"
0.588150104662,"p10","e16","y"
58.8952054633301,"p1","e1","z"
60.5558856142745,"p2","e1","x"
1.54586269105302,"p3","e1","y"
65.135020791919,"p4","e1","z"
59.8786177110533,"p5","e1","x"
-0.0213599959699171,"p6","e1","y"
61.8529718746895,"p7","e1","z"
60.2146037405067,"p8","e1","x"
0.630416825532266,"p9","e1","y"
65.9814577486146,"p10","e1","z"
59.5761564328653,"p1","e2","x"
0.703996168458096,"p2","e2","y"
55.8773912670267,"p3","e2","z"
59.9291258917489,"p4","e2","x"
-0.310149982625394,"p5","e2","y"
55.4759028424913,"p6","e2","z"
59.7527946892878,"p7","e2","x"
0.566037907578435,"p8","e2","y"
56.1349047146758,"p9","e2","z"
60.5404258200379,"p10","e2","x"
-0.0934689641957808,"p1","e3","y"
56.6259870076574,"p2","e3","z"
61.2805627447243,"p3","e3","x"
0.636800258272286,"p4","e3","y"
58.3801840394833,"p5","e3","z"
59.8422259910502,"p6","e3","x"
1.17237729429303,"p7","e3","y"
57.416866439766,"p8","e3","z"
60.8787035386418,"p9","e3","x"
1.7842722297983,"p10","e3","y"
58.4845461225533,"p1","e4","z"
60.7390921647756,"p2","e4","x"
2.37067319999601,"p3","e4","y"
58.543278994751,"p4","e4","z"
60.0243511759079,"p5","e4","x"
1.77359283611789,"p6","e4","y"
56.469181645534,"p7","e4","z"
59.7231126381401,"p8","e4","x"
0.858684450476787,"p9","e4","y"
55.4462205786546,"p10","e4","z"
60.242566723241,"p1","e5","x"
-0.253988151635307,"p2","e5","y"
51.9414586414743,"p3","e5","z"
58.9659481211399,"p4","e5","x"
-0.379370081963258,"p5","e5","y"
49.9265362670147,"p6","e5","z"
60.1608351036991,"p7","e5","x"
0.89986456160226,"p8","e5","y"
50.1115671053548,"p9","e5","z"
61.0433596665997,"p10","e5","x"
0.40530237113746,"p1","e6","y"
46.6918888113342,"p2","e6","z"
59.5647465341959,"p3","e6","x"
0.00736875626132008,"p4","e6","y"
47.7289131677846,"p5","e6","z"
58.8583854972465,"p6","e6","x"
0.489335622963033,"p7","e6","y"
50.3756301760445,"p8","e6","z"
59.6532309023683,"p9","e6","x"
0.00464666621005404,"p10","e6","y"
53.6685541114587,"p1","e7","z"
59.1633309400931,"p2","e7","x"
0.678252113531351,"p3","e7","y"
52.1916208380541,"p4","e7","z"
60.4199560351777,"p5","e7","x"
0.401177139234436,"p6","e7","y"
53.156552675794,"p7","e7","z"
59.6068112397445,"p8","e7","x"
-0.313970805345648,"p9","e7","y"
51.6202006283922,"p10","e7","z"
59.4041397989315,"p1","e8","x"
0.377182559933792,"p2","e8","y"
37.945057371495,"p3","e8","z"
58.6784591422917,"p4","e8","x"
0.03399737014091,"p5","e8","y"
37.7828403946502,"p6","e8","z"
59.1072115421507,"p7","e8","x"
0.777848557258662,"p8","e8","y"
38.5932839671594,"p9","e8","z"
59.1047368250172,"p10","e8","x"
0.673174795803809,"p1","e9","y"
39.4885051372142,"p2","e9","z"
59.2512407487404,"p3","e9","x"
0.833829986209545,"p4","e9","y"
41.4945713985639,"p5","e9","z"
58.7813518942223,"p6","e9","x"
-0.54613173621983,"p7","e9","y"
40.0303650316456,"p8","e9","z"
58.8930949684386,"p9","e9","x"
1.42297436626487,"p10","e9","y"
41.0417813365192,"p1","e10","z"
58.7091074634112,"p2","e10","x"
1.84368912590203,"p3","e10","y"
38.8401664488432,"p4","e10","z"
58.991845518976,"p5","e10","x"
1.24926716756606,"p6","e10","y"
39.6826536332191,"p7","e10","z"
59.0262977870706,"p8","e10","x"
1.95387530729361,"p9","e10","y"
40.315049450058,"p10","e10","z"
59.3752504298819,"p1","e11","x"
0.399669993054846,"p2","e11","y"
41.744970092615,"p3","e11","z"
59.7338700848619,"p4","e11","x"
-0.288549056246771,"p5","e11","y"
41.5923455999229,"p6","e11","z"
60.4456113871078,"p7","e11","x"
-0.292395458145531,"p8","e11","y"
44.9866136642299,"p9","e11","z"
61.1470031323645,"p10","e11","x"
1.05090492103126,"p1","e12","y"
42.1146612050829,"p2","e12","z"
59.715848121711,"p3","e12","x"
-0.272002716041617,"p4","e12","y"
39.799809620679,"p5","e12","z"
60.3948213828042,"p6","e12","x"
0.661932443278014,"p7","e12","y"
43.0481907428672,"p8","e12","z"
60.9465011494281,"p9","e12","x"
0.530149566251922,"p10","e12","y"
40.6225869045372,"p1","e13","z"
60.201810033114,"p2","e13","x"
-0.221733308883941,"p3","e13","y"
42.9178975650006,"p4","e13","z"
60.5898894317757,"p5","e13","x"
0.450108861432714,"p6","e13","y"
40.3347724419907,"p7","e13","z"
60.2124049318025,"p8","e13","x"
-0.298707231939784,"p9","e13","y"
44.434991378965,"p10","e13","z"
60.4113757977618,"p1","e14","x"
1.35829233921244,"p2","e14","y"
42.5961825374866,"p3","e14","z"
59.8828644512234,"p4","e14","x"
0.569804102333903,"p5","e14","y"
41.0174459525414,"p6","e14","z"
59.3070367050496,"p7","e14","x"
0.0935678626893679,"p8","e14","y"
40.0136627287092,"p9","e14","z"
60.2208513578751,"p10","e14","x"
-0.447706425398765,"p1","e15","y"
42.727907182903,"p2","e15","z"
60.7315655637212,"p3","e15","x"
0.0922528005130259,"p4","e15","y"
40.3564944006779,"p5","e15","z"
59.389959679238,"p6","e15","x"
-0.612857690441838,"p7","e15","y"
41.3288806101017,"p8","e15","z"
59.9981549916793,"p9","e15","x"
0.0719695389714508,"p10","e15","y"
42.0800159680972,"p1","e16","z"
59.4557324273956,"p2","e16","x"
-0.590385395871239,"p3","e16","y"
39.3908852396728,"p4","e16","z"
60.2625860071573,"p5","e16","x"
0.213033791802555,"p6","e16","y"
40.2173551192028,"p7","e16","z"
59.9135950943233,"p8","e16","x"
0.233894141083258,"p9","e16","y"
42.5338396779375,"p10","e16","z"
59.3465750167165,"p1","e1","x"
1.80007805530344,"p2","e1","y"
52.2675962778794,"p3","e1","z"
59.6714643972035,"p4","e1","x"
1.02213384452247,"p5","e1","y"
50.3306570865561,"p6","e1","z"
58.5688822410654,"p7","e1","x"
4.88317960304166,"p8","e1","y"
40.2492827836802,"p9","e1","z"
58.859152462342,"p10","e1","x"
3.73361712162317,"p1","e2","y"
43.9261352502188,"p2","e2","z"
59.8501044477874,"p3","e2","x"
4.74349416556927,"p4","e2","y"
39.698136898086,"p5","e2","z"
59.5969969306718,"p6","e2","x"
3.15952134512307,"p7","e2","y"
41.5446232446618,"p8","e2","z"
59.2278028932815,"p9","e2","x"
3.43224486796615,"p10","e2","y"
38.3077489384257,"p1","e3","z"
59.6580057594594,"p2","e3","x"
2.52142342023486,"p3","e3","y"
39.9535940979344,"p4","e3","z"
59.13691319297,"p5","e3","x"
3.01850936245489,"p6","e3","y"
43.5732917559292,"p7","e3","z"
59.4776505040207,"p8","e3","x"
4.20003190514319,"p9","e3","y"
38.4140069130984,"p10","e3","z"
58.8164337666128,"p1","e4","x"
0.725046131590432,"p2","e4","y"
39.9350802383988,"p3","e4","z"
59.0129754057977,"p4","e4","x"
-0.0845104624549497,"p5","e4","y"
43.7514333428307,"p6","e4","z"
59.2943504436551,"p7","e4","x"
0.523372839835738,"p8","e4","y"
40.3879257836125,"p9","e4","z"
60.2862901921294,"p10","e4","x"
1.47847863919752,"p1","e5","y"
40.1686680963204,"p2","e5","z"
60.3116096951247,"p3","e5","x"
0.491667481924499,"p4","e5","y"
37.1538369726029,"p5","e5","z"
59.6184820625885,"p6","e5","x"
0.57495001734763,"p7","e5","y"
37.5281712655425,"p8","e5","z"
59.6811772073665,"p9","e5","x"
0.758565591125024,"p10","e5","y"
39.3214523396992,"p1","e6","z"
59.5302231231073,"p2","e6","x"
0.0501643832148176,"p3","e6","y"
39.1738099835365,"p4","e6","z"
59.8521631085982,"p5","e6","x"
-0.0993617520665946,"p6","e6","y"
39.0460753630807,"p7","e6","z"
58.6359362974502,"p8","e6","x"
0.430812395354558,"p9","e6","y"
37.9718256580893,"p10","e6","z"
59.8519271218526,"p1","e7","x"
-0.756693601213065,"p2","e7","y"
44.380954870727,"p3","e7","z"
59.8261994640778,"p4","e7","x"
-0.309764640544429,"p5","e7","y"
38.8920660700362,"p6","e7","z"
60.000171820255,"p7","e7","x"
-0.48972083842964,"p8","e7","y"
41.0676654263387,"p9","e7","z"
60.419092061513,"p10","e7","x"
-0.302243958104509,"p1","e8","y"
39.9299277293319,"p2","e8","z"
59.3864556527506,"p3","e8","x"
-0.22256700050871,"p4","e8","y"
41.412257978418,"p5","e8","z"
59.3589487084533,"p6","e8","x"
-0.0785702373229387,"p7","e8","y"
43.5693877521778,"p8","e8","z"
60.2491850957831,"p9","e8","x"
-0.103053303081652,"p10","e8","y"
41.9874292998068,"p1","e9","z"
59.660689569717,"p2","e9","x"
0.253722654964419,"p3","e9","y"
42.899530961151,"p4","e9","z"
60.6083918527991,"p5","e9","x"
0.665006303051666,"p6","e9","y"
43.7357453358698,"p7","e9","z"
60.3261759355018,"p8","e9","x"
0.43244375974544,"p9","e9","y"
41.3951397410187,"p10","e9","z"
60.4076967161845,"p1","e10","x"
0.991041363334391,"p2","e10","y"
39.7141654584474,"p3","e10","z"
60.4296329120217,"p4","e10","x"
0.458080016692544,"p5","e10","y"
38.4066218470292,"p6","e10","z"
60.3467017152336,"p7","e10","x"
0.664015441301861,"p8","e10","y"
40.0520974150449,"p9","e10","z"
59.709127137032,"p10","e10","x"
1.95649323223742,"p1","e11","y"
39.4268562857155,"p2","e11","z"
59.5632135355119,"p3","e11","x"
1.07209290648503,"p4","e11","y"
40.2540110200919,"p5","e11","z"
59.7832350098042,"p6","e11","x"
0.730145413514874,"p7","e11","y"
41.721820368796,"p8","e11","z"
61.0265415220088,"p9","e11","x"
0.85526517705821,"p10","e11","y"
39.2870488711929,"p1","e12","z"
59.8362434748878,"p2","e12","x"
0.857425502298285,"p3","e12","y"
41.2507313419152,"p4","e12","z"
59.4262154465709,"p5","e12","x"
1.17531189460635,"p6","e12","y"
41.9723595991761,"p7","e12","z"
59.5070175447826,"p8","e12","x"
0.10937954946897,"p9","e12","y"
39.2734046495777,"p10","e12","z"
60.0426178152666,"p1","e13","x"
2.08069875188083,"p2","e13","y"
50.1670894094246,"p3","e13","z"
NA,"p4","e13","x"
NA,"p5","e13","y"
NA,"p6","e13","z"
60.7121967535128,"p7","e13","x"
0.531165532030037,"p8","e13","y"
46.4853398455922,"p9","e13","z"
60.0486921201509,"p10","e13","x"
1.74154693343338,"p1","e14","y"
47.4484215300061,"p2","e14","z"
60.6572204616581,"p3","e14","x"
-0.224114951688957,"p4","e14","y"
53.5593555095667,"p5","e14","z"
59.2671559880247,"p6","e14","x"
0.247863647180725,"p7","e14","y"
51.1984560528176,"p8","e14","z"
60.6122191883091,"p9","e14","x"
1.31080403244824,"p10","e14","y"
46.9375484379571,"p1","e15","z"
59.7001677378571,"p2","e15","x"
0.24633575680425,"p3","e15","y"
51.9528832467423,"p4","e15","z"
60.2102036639705,"p5","e15","x"
0.857172257833076,"p6","e15","y"
51.4547855579419,"p7","e15","z"
60.1348094178673,"p8","e15","x"
0.290767381236877,"p9","e15","y"
50.6444729890903,"p10","e15","z"
59.0301918942065,"p1","e16","x"
0.577651021471831,"p2","e16","y"
45.042695235993,"p3","e16","z"
59.4820365947193,"p4","e16","x"
0.964320293866222,"p5","e16","y"
39.5493603883102,"p6","e16","z"
60.0975385716632,"p7","e16","x"
0.286709523247804,"p8","e16","y"
41.4652889980994,"p9","e16","z"
60.3791288323079,"p10","e16","x"
0.300478402464195,"p1","e1","y"
40.476709449406,"p2","e1","z"
61.4328073954913,"p3","e1","x"
1.37949598362327,"p4","e1","y"
41.1395165921796,"p5","e1","z"
60.2085383789287,"p6","e1","x"
1.62694191002856,"p7","e1","y"
43.9428562172546,"p8","e1","z"
60.8250431472866,"p9","e1","x"
1.54434374477179,"p10","e1","y"
45.1168203438917,"p1","e2","z"
60.0658978032911,"p2","e2","x"
1.69332969014526,"p3","e2","y"
41.4427008647873,"p4","e2","z"
60.2913074672971,"p5","e2","x"
1.84873162455759,"p6","e2","y"
45.1730721560267,"p7","e2","z"
59.8210228642208,"p8","e2","x"
0.773333494332408,"p9","e2","y"
42.1981904121035,"p10","e2","z"
60.0374176597034,"p1","e3","x"
-0.388240951465907,"p2","e3","y"
55.007301873157,"p3","e3","z"
59.2366266371693,"p4","e3","x"
-0.16832716431946,"p5","e3","y"
53.4724507920963,"p6","e3","z"
60.257279819163,"p7","e3","x"
1.58994557476164,"p8","e3","y"
49.7403826342506,"p9","e3","z"
60.8038558627128,"p10","e3","x"
-0.236876766329925,"p1","e4","y"
54.0164360968111,"p2","e4","z"
58.9735278467531,"p3","e4","x"
0.513720037119063,"p4","e4","y"
55.8940479105424,"p5","e4","z"
60.8030611391654,"p6","e4","x"
0.379066613671481,"p7","e4","y"
61.6025995125854,"p8","e4","z"
59.6200925893784,"p9","e4","x"
-0.212716622216857,"p10","e4","y"
58.2226900004997,"p1","e5","z"
59.6127684993272,"p2","e5","x"
0.464829702420808,"p3","e5","y"
56.8959153121478,"p4","e5","z"
61.0854763954143,"p5","e5","x"
0.404574342836706,"p6","e5","y"
53.6802245421881,"p7","e5","z"
60.1828380187171,"p8","e5","x"
-0.0241999565334733,"p9","e5","y"
60.0593769841332,"p10","e5","z"
59.4090283578244,"p1","e6","x"
0.431863733522163,"p2","e6","y"
48.3624131097087,"p3","e6","z"
59.3435561532826,"p4","e6","x"
-0.49934842333856,"p5","e6","y"
44.9797688018408,"p6","e6","z"
59.6152159897672,"p7","e6","x"
0.569096388905757,"p8","e6","y"
48.9890561591788,"p9","e6","z"
59.6041556187995,"p10","e6","x"
0.00422478538791849,"p1","e7","y"
46.3731920814066,"p2","e7","z"
59.812412992038,"p3","e7","x"
0.00975260049250388,"p4","e7","y"
48.8990973513574,"p5","e7","z"
58.7793241545371,"p6","e7","x"
-0.213735573097846,"p7","e7","y"
47.5811188177117,"p8","e7","z"
59.3567148105813,"p9","e7","x"
-0.627537454179571,"p10","e7","y"
45.8366970763462,"p1","e8","z"
59.0618373852916,"p2","e8","x"
1.5830946317537,"p3","e8","y"
48.0215198233454,"p4","e8","z"
59.2747714472754,"p5","e8","x"
1.57348186888598,"p6","e8","y"
48.0666168714832,"p7","e8","z"
58.9635528076802,"p8","e8","x"
0.61539483998806,"p9","e8","y"
46.4985627553945,"p10","e8","z"
59.5934661048987,"p1","e9","x"
0.529489493739425,"p2","e9","y"
57.251261780323,"p3","e9","z"
59.2257057347321,"p4","e9","x"
-0.122018722384984,"p5","e9","y"
53.0972053576719,"p6","e9","z"
60.4218806792455,"p7","e9","x"
-0.00277668474561889,"p8","e9","y"
51.8121477915976,"p9","e9","z"
59.4775193402534,"p10","e9","x"
0.289387264586959,"p1","e10","y"
50.9160794582474,"p2","e10","z"
60.1224012144234,"p3","e10","x"
-0.384065710748003,"p4","e10","y"
45.7126383214983,"p5","e10","z"
60.0295268659787,"p6","e10","x"
0.0743168170226313,"p7","e10","y"
45.2105064963145,"p8","e10","z"
59.6308973799799,"p9","e10","x"
0.766024556367157,"p10","e10","y"
47.6008823814518,"p1","e11","z"
60.5302063712682,"p2","e11","x"
-0.239776973385408,"p3","e11","y"
50.6785427679925,"p4","e11","z"
60.2231631704779,"p5","e11","x"
1.48312864390618,"p6","e11","y"
50.1498449855682,"p7","e11","z"
59.7344799707012,"p8","e11","x"
-0.143622156989305,"p9","e11","y"
44.5721426429362,"p10","e11","z"
59.9698232278449,"p1","e12","x"
1.46673491175289,"p2","e12","y"
50.2701086636438,"p3","e12","z"
58.6938692281741,"p4","e12","x"
0.0308245950194729,"p5","e12","y"
47.4019793296317,"p6","e12","z"
59.8139132139838,"p7","e12","x"
0.715552309981122,"p8","e12","y"
47.8751125992355,"p9","e12","z"
59.0305779222823,"p10","e12","x"
0.289211075868815,"p1","e13","y"
47.0306620465145,"p2","e13","z"
60.8454377687601,"p3","e13","x"
-0.0477522869274598,"p4","e13","y"
46.9691905030722,"p5","e13","z"
59.9835292840768,"p6","e13","x"
-0.294186305298724,"p7","e13","y"
47.6483400394549,"p8","e13","z"
60.5318177008714,"p9","e13","x"
1.05991817527176,"p10","e13","y"
46.184649789752,"p1","e14","z"
59.6841313543557,"p2","e14","x"
0.0256221240017474,"p3","e14","y"
48.4546967902808,"p4","e14","z"
60.0279429400834,"p5","e14","x"
-0.138371007661715,"p6","e14","y"
45.6455486196072,"p7","e14","z"
59.5141338981536,"p8","e14","x"
-0.404448063277292,"p9","e14","y"
42.5525211952136,"p10","e14","z"
59.8099209277502,"p1","e15","x"
-0.140815877196098,"p2","e15","y"
57.2669591640941,"p3","e15","z"
60.1646886897741,"p4","e15","x"
5.42129360326229,"p5","e15","y"
48.3312418990025,"p6","e15","z"
59.0181624301025,"p7","e15","x"
4.29353637844691,"p8","e15","y"
48.3424238638203,"p9","e15","z"
59.6265728021981,"p10","e15","x"
0.751919894768586,"p1","e16","y"
50.3136740063374,"p2","e16","z"
59.9103855097496,"p3","e16","x"
4.45657804203743,"p4","e16","y"
45.9627699627588,"p5","e16","z"
59.866770300826,"p6","e16","x"
1.97281729544659,"p7","e16","y"
44.8662414796497,"p8","e16","z"
59.2302932985673,"p9","e16","x"
5.959141041474,"p10","e16","y"
43.6799939563946,"p1","e1","z"
59.5842658044013,"p2","e1","x"
2.77888476256405,"p3","e1","y"
44.9783507912957,"p4","e1","z"
59.2113818960317,"p5","e1","x"
3.12502773337435,"p6","e1","y"
47.4803662075568,"p7","e1","z"
59.8349229560158,"p8","e1","x"
2.65904400756659,"p9","e1","y"
45.8113639530872,"p10","e1","z"
59.1978996949387,"p1","e2","x"
1.82736318499243,"p2","e2","y"
44.7338238336926,"p3","e2","z"
59.0547028877509,"p4","e2","x"
-1.01054623787633,"p5","e2","y"
47.9293441947178,"p6","e2","z"
59.8545611342685,"p7","e2","x"
-0.507434394677635,"p8","e2","y"
46.2828585314306,"p9","e2","z"
60.5632657976229,"p10","e2","x"
0.336238192249737,"p1","e3","y"
47.2459147695055,"p2","e3","z"
60.5445395377496,"p3","e3","x"
0.59842832318719,"p4","e3","y"
48.8285273016524,"p5","e3","z"
60.3164003939228,"p6","e3","x"
0.00997081828208276,"p7","e3","y"
45.5748917929976,"p8","e3","z"
60.8008307512584,"p9","e3","x"
2.69595146199211,"p10","e3","y"
49.2410510876816,"p1","e4","z"
59.5709476933644,"p2","e4","x"
1.29971004074824,"p3","e4","y"
45.3886227797587,"p4","e4","z"
59.1844780017944,"p5","e4","x"
1.45508827030131,"p6","e4","y"
46.892578457539,"p7","e4","z"
59.7770989315968,"p8","e4","x"
0.465802929218651,"p9","e4","y"
47.0621342153861,"p10","e4","z"
60.1421352600105,"p1","e5","x"
-0.549022997654564,"p2","e5","y"
47.3872470355594,"p3","e5","z"
60.0923158416712,"p4","e5","x"
0.0310783463708082,"p5","e5","y"
45.5042023607134,"p6","e5","z"
60.5054136037177,"p7","e5","x"
-0.588673267768155,"p8","e5","y"
47.3406313581389,"p9","e5","z"
59.7781793784903,"p10","e5","x"
-0.353960059633896,"p1","e6","y"
46.3748478173568,"p2","e6","z"
59.4253585647301,"p3","e6","x"
-0.76355333327509,"p4","e6","y"
45.7013351300067,"p5","e6","z"
59.3440575413349,"p6","e6","x"
-0.183873857361197,"p7","e6","y"
45.6731432445704,"p8","e6","z"
58.8069189750575,"p9","e6","x"
-0.337799505881066,"p10","e6","y"
45.6836950669499,"p1","e7","z"
60.7292803241945,"p2","e7","x"
0.0852887348119234,"p3","e7","y"
47.2269749499804,"p4","e7","z"
59.7041711160594,"p5","e7","x"
1.0361837497612,"p6","e7","y"
48.4283241224611,"p7","e7","z"
60.0037862904714,"p8","e7","x"
-0.087124775551011,"p9","e7","y"
46.186515327143,"p10","e7","z"
60.9060182126022,"p1","e8","x"
0.390123994353053,"p2","e8","y"
46.8864785308292,"p3","e8","z"
60.1581491890907,"p4","e8","x"
1.15679031309767,"p5","e8","y"
46.9661565219541,"p6","e8","z"
60.437920054209,"p7","e8","x"
